Reglamento (CE) n%deg%%nbsp%1359/2005 de la Comisi%oacute%n, de 18 de agosto de 2005, que modifica el Reglamento (CE) n%deg%%nbsp%2390/1999 por el que se establecen la forma y el contenido de la informaci%oacute%n contable que deber%aacute% presentarse a la Comisi%oacute%n con vistas a la liquidaci%oacute%n de cuentas de la secci%oacute%n de Garant%iacute%a del FEOGA, as%iacute% como con fines de seguimiento y elaboraci%oacute%n de previsiones 
Reglamento (CE) no 1359/2005 de la Comisión 
de 18 de agosto de 2005 
que modifica el Reglamento (CE) no 2390/1999 por el que se establecen la forma y el contenido de la información contable que deberá presentarse a la Comisión con vistas a la liquidación de cuentas de la sección de Garantía del FEOGA, así como con fines de seguimiento y elaboración de previsiones 
LA COMISIÓN DE LAS COMUNIDADES EUROPEAS, 
Visto el Tratado constitutivo de la Comunidad Europea, 
Visto el Reglamento (CE) no 1258/1999 del Consejo, de 17 de mayo de 1999, sobre la financiación de la política agrícola común [1], y, en particular, su artículo 4, apartado 8, 
Considerando lo siguiente: 
(1) El artículo 2, apartado 3, del Reglamento (CE) no 1663/95 de la Comisión, de 7 de julio de 1995, por el que se establecen las disposiciones de aplicación del Reglamento (CEE) no 729/70 del Consejo en lo que concierne al procedimiento de liquidación de cuentas de la Sección de Garantía del FEOGA [2], dispone que la forma y el contenido de la información contable a que se refiere el artículo 4, apartado 1, letra c), de dicho Reglamento se establezcan de conformidad con el procedimiento previsto en el artículo 13 del Reglamento (CE) no 1258/1999. 
(2) La forma y el contenido de la información contable que debe presentarse a la Comisión con vistas a la liquidación de cuentas de la sección de Garantía del FEOGA, así como con fines de seguimiento y elaboración de previsiones, están regulados actualmente por el Reglamento (CE) no 2390/1999 de la Comisión [3]. 
(3) Los anexos I y III del Reglamento (CE) no 2390/1999 necesitan actualizarse debido a los cambios registrados en la nomenclatura presupuestaria y en los datos exigidos. Además, con objeto de que la transferencia de información entre los Estados miembros y la Comisión siga siendo óptima y se mantenga actualizada, es necesario adaptar las especificaciones técnicas del anexo II de dicho Reglamento. 
(4) El Reglamento (CE) no 2390/1999 debe modificarse en consecuencia. 
(5) Las medidas previstas en el presente Reglamento se ajustan al dictamen del Comité del Fondo. 
HA ADOPTADO EL PRESENTE REGLAMENTO: 
Artículo 1 
Los anexos I, II y III del Reglamento (CE) no 2390/1999 se sustituyen por los anexos I, II y III del presente Reglamento. 
Artículo 2 
El presente Reglamento entrará en vigor el séptimo día siguiente al de su publicación en el Diario Oficial de la Unión Europea. 
Será aplicable a partir del 16 de octubre de 2005. 
El presente Reglamento será obligatorio en todos sus elementos y directamente aplicable en cada Estado miembro. 
Hecho en Bruselas, el 18 de agosto de 2005. 
Por la Comisión 
Mariann Fischer Boel 
Miembro de la Comisión 
[1] DO L 160 de 26.6.1999, p. 103. 
[2] DO L 158 de 8.7.1995, p. 6. Reglamento modificado en último lugar por el Reglamento (CE) no 465/2005 (DO L 77 de 23.3.2005, p. 6). 
[3] DO L 295 de 16.11.1999, p. 1. Reglamento modificado en último lugar por el Reglamento (CE) no 1769/2004 (DO L 316 de 15.10.2004, p. 1). 
-------------------------------------------------- 
ANEXO I 
CUADRO DE LAS X — Ejercicio financiero de 2006 
2005 | A↓ | 2006 | F100 | F101 | F102 | F103 | F103B | F105 | F105A | F105B | F106 | F107 | F108 | F109 | F110 | F200 | F201 | F202A | F202B | F202C | F207 | F211 | F212 | F213 | F214 | F217 | F218 | F220 | F221 | F222B | F222C | F300 | F300B | F301 | F304 | F305 | F306 | F307 | F402 | F500 | F502 | F503 | F507 | F508A | F508B | F509A | F510 | F510A | F511 | F512 | F513 | F515 | F517 | F518 | F519 | F519B | F519C | F520 | F521 | F522 | F523 | F530 | F531 | F532 | F533 | F600 | F601 | F602 | F602B | F603 | F604 | F604B | F800 | F800B | F801 | F802 | F802B | F804 | F805 | F808 | F809 | F812 | F814 | F816 | F816B | 
05020801 | 1500 | 05020801 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05020801 | 1510 | 05020801 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05020802 | 1501 | 05020802 | X | X | | X | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | X | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020803 | 1502 | 05020803 | X | X | | X | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020804 | 1504 | 05020804 | X | X | | X | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | X | X | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05020804 | 1507 | 05020804 | X | X | | X | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | X | X | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05020805 | 1508 | 05030230 | X | X | | X | | X | X | A | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | X | X | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020806 | 1511 | 05020806 | X | X | | X | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | X | X | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020807 | 1512 | 05020807 | X | X | | X | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | X | X | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020808 | 1513 | 05020808 | X | X | | X | | X | X | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | X | X | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05020808 | 1513 | 05030229 | A | A | | A | | A | A | A | A | A | A | A | A | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | A | A | A | | | | | | | A | A | A | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020809 | 1515 | 05020809 | X | X | | X | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | X | X | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020810 | 3140 | 05020810 | X | X | | X | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | X | X | X | | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020811 | 1509 | 05020811 | X | X | | | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | | | | | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020812 | 0000 | 05030226 | X | X | | X | | X | A | A | X | X | X | X | D | X | X | X | X | X | X | | | | | | | | | | | A | A | | | | | | | | D | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05020899 | 0000 | 05020899 | X | X | X | | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020901 | 1600 | 05020901 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05020902 | 1610 | 05020902 | X | X | X | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | X | X | | | X | | X | X | | | | | | X | | | X | | | | | | | | | | | | | | | X | | | | | | | | | | | | | | | | | | | | | 
05020903 | 1611 | 05020903 | X | X | X | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | X | X | | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | X | | | | | | | | | | | | | | | | | | | | | 
05020903 | 1612 | 05020903 | X | X | X | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | X | X | | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | X | | | | | | | | | | | | | | | | | | | | | 
05020904 | 1620 | 05020904 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020904 | 1621 | 05020904 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020904 | 1622 | 05020904 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020904 | 1623 | 05020904 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020904 | 1625 | 05020904 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | X | X | X | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05020905 | 1630 | 05020905 | X | X | X | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | X | X | X | X | X | X | | X | | | | | | | | | | | | | | | | 
05020906 | 1640 | 05020906 | X | X | X | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | | X | | | | X | X | X | X | | X | X | X | | | | | | | | | | | D | | | X | X | X | X | | X | | | | | | | | | | | | | | | | 
05020907 | 1650 | 05020907 | X | X | X | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | | X | | | | X | X | X | X | | X | | | | | | | | | | | | | | | | X | | | | | | | | | | | | | | | | | | | | | 
05020999 | 1690 | 05020999 | X | X | X | | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05021001 | 1710 | 05030222 | X | X | | X | | X | X | A | X | X | X | X | X | X | X | X | X | X | X | | | | | | | X | X | X | X | X | | | X | | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05021002 | 1751 | 05021105 | X | X | | X | X | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | | X | | | | | | | | X | | | | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05021099 | 1790 | 05021199 | X | X | X | | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05021101 | 1300 | 05021101 | X | X | | | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | D | X | | | X | | X | X | | | | | | | | X | | X | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05021101 | 1310 | 05030220 | X | X | | X | | X | X | A | X | X | X | X | | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | | | | | | | X | X | X | | | X | X | | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05021101 | 0000 | 05030237 | A | A | | A | | A | A | A | A | A | A | A | A | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | A | A | | | | | | | | A | | A | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
05021102 | 1800 | 05030205 | X | X | | X | | | X | A | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | X | X | | | X | | X | X | | | X | | X | | | X | | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05021103 | 1810 | 05030223 | X | X | | X | | | X | A | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | | X | X | | | X | | | | | X | X | X | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05021104 | 3200 | 05021104 | X | X | | X | | | | | X | X | X | X | A | X | X | X | X | X | X | | | | | | | | | | | X | A | | X | X | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | D | D | | | | | | | | | | | D | 
05021104 | 3201 | 05021104 | X | X | | X | | | | | X | X | X | X | A | X | X | X | X | X | X | | | | | | | | | | | X | A | | X | X | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | D | D | | | | | | | | | | | D | 
05021104 | 3210 | 05021104 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | A | | X | X | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | D | D | | | | | | | | | | | D | 
05021104 | 3211 | 05021104 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | A | | X | X | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | D | D | | | | | | | | | | | D | 
05021104 | 3220 | 05021104 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | A | | X | X | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05021104 | 3221 | 05021104 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | A | | X | X | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05021104 | 3230 | 05021104 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | A | | X | X | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | D | D | | | | | | | | | | | D | 
05021104 | 3231 | 05021104 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | A | | X | X | | X | | X | X | | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | D | D | | | | | | | | | | | D | 
05021104 | 3250 | 05021104 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | A | | | | | | | | | | | X | A | | X | X | | X | | | | | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05021104 | 3201-020 | 05021104 | X | X | | X | | X | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | | X | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
| 3201 | 05030231 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | A | | | | | | | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 3211 | 05030231 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | A | | | | | | | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 3221 | 05030231 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | A | | | | | | | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 0000 | 05030232 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | | | | | | A | A | A | A | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 0000 | 05030233 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | | | | | | A | A | A | A | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 0000 | 05030234 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | | | | | | | A | A | A | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 3201 | 05030235 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | A | | | | | | | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 3211 | 05030235 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | A | | | | | | | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 3221 | 05030235 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | A | | | | | | | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 3231 | 05030235 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | A | | | | | | | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
| 0000 | 05030236 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | | | | | | | | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
05021199 | 0000 | 05021199 | X | X | X | | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | X | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05021201 | 0000 | 05030101 | A | A | | A | | A | A | A | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | A | | | | | | A | A | A | | | | | | | | | | | | | | | | | | | | A | A | A | | A | | | | | | | | | | | | | | | | 
05021202 | 0000 | 05030102 | X | X | | X | | X | A | | X | X | X | X | | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
| 0000 | 05030300 | A | A | | A | | A | | | A | A | A | A | | A | A | A | A | A | A | | | | | | | | | | | A | A | | A | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05021203 | 3910 | 05030400 | X | X | | X | | X | X | | X | X | X | X | | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | | X | | | X | | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05021204 | 3900 | 05030400 | X | X | | | | | X | | X | X | X | X | | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | D | X | | | | D | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05021299 | 0000 | 05030400 | X | X | X | | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05029900 | 0000 | 05029900 | X | X | X | | | | A | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05029900 | 3990 | 05029900 | X | X | X | | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030101 | 2000 | 05021201 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05030101 | 2001 | 05021201 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05030101 | 2002 | 05021201 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05030101 | 2003 | 05021201 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05030102 | 2011 | 05021202 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030102 | 2012 | 05021202 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030102 | 2013 | 05021202 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030102 | 2014 | 05021202 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030103 | 2020 | 05021203 | X | X | | | | X | | | X | X | X | X | | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | X | X | X | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030103 | 2024 | 05021203 | X | X | | | | X | X | | X | X | X | X | | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | X | X | X | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030103 | 2029 | 05021203 | X | X | | | | X | | | X | X | X | X | | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | X | X | X | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030104 | 2030 | 05021204 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | X | X | | | | | | | X | | | | | | X | X | X | | | | | X | | | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030104 | 2031 | 05021204 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030104 | 2032 | 05021204 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030104 | 2033 | 05021204 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030104 | 2034 | 05021204 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030105 | 2040 | 05021205 | X | X | | | | | | | X | X | X | X | | X | X | X | X | X | X | | | | | | | | | | | X | | X | X | | | X | | X | X | X | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030106 | 2050 | 05021206 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | X | | | | | X | X | | | | | | | X | | | | | | X | X | X | | | | | X | | | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030107 | 2071 | 05021207 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | | | | | | | | | | | | X | | X | X | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | X | | | | | | | | | | | | | | | | | 
05030108 | 3120 | 05021208 | X | X | X | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | X | X | X | | | | | X | | X | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030109 | 3012 | 05020300 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05030109 | 3013 | 05020300 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05030110 | 0000 | 05030216 | X | X | | X | | X | A | A | X | X | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | X | X | | X | | | X | | | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05030111 | 0000 | 05030217 | X | X | | X | | X | A | A | X | X | X | X | | X | X | X | X | X | X | | | | | | | | | | | X | X | | X | | | X | | | X | X | | | | | | | X | X | X | | | | | | | | | | | | | | | X | X | X | | X | | | | | | | | | | | | | | | | 
05030199 | 2099 | 05021299 | X | X | X | | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030201 | 2100 | 05021301 | X | X | | X | | | | | X | X | X | X | | X | X | X | X | X | | | | | | | | | | | | X | | | | X | X | | | X | | | | | | | | | X | X | X | | | | | | | | | | | | | | | | | | | | X | X | X | X | X | X | X | X | X | X | X | X | X | X | X | 
05030202 | 21100 | 05021302 | X | X | | X | | | | | X | X | X | X | X | X | X | X | X | X | X | | | | | | | | | | | X | | | X | | | X | | X | X | X | | | | | X | | | X | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030202 | 2111 | 05021302 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030202 | 2112 | 05021302 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030202 | 2113 | 05021302 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
05030202 | 2114 | 05021302 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
